Cell#,name,mchan,ap,rl,dp,dchan,ref,r,g,b,ap_atlas,rl_atlas,dp_atlas,expname,period,cth0001,cth0002,cth0003,cth0004,cth0005,cth0006,cth0007,cth0008,cth0009,cth0010,cth0011,cth0012,cth0013,cth0014,cth0015,cth0016,cth0017,cth0018,cth0019,cth0020,cth0021,cth0022,cth0023,cth0024,cth0025,cth0026,cth0027,cth0028,cth0029,cth0030,cth0031,cth0032,cth0033,cth0034,cth0035,cth0036,cth0037,cth0038,cth0039,cth0040,cth0041,cth0042,cth0043,cth0044,cth0045,cth0046,cth0047,cth0048,cth0049,cth0050,cth0051,cth0052,cth0053,cth0054,cth0055,cth0056,cth0057,cth0058,cth0059,cth0060,cth0061,cth0062,cth0063,cth0064,cth0065,cth0066,cth0067,cth0068,cth0069,cth0070,cth0071,cth0072,cth0073,cth0074,cth0075,cth0076,cth0077,cth0078,cth0079,cth0080,cth0081,cth0082,cth0083,cth0084,cth0085,cth0086,cth0087,cth0088,cth0089,cth0090,cth0091,cth0092,cth0093,cth0094,cth0095,cth0096,cth0097,cth0098,cth0099,cth0100,normcth0001,normcth0002,normcth0003,normcth0004,normcth0005,normcth0006,normcth0007,normcth0008,normcth0009,normcth0010,normcth0011,normcth0012,normcth0013,normcth0014,normcth0015,normcth0016,normcth0017,normcth0018,normcth0019,normcth0020,normcth0021,normcth0022,normcth0023,normcth0024,normcth0025,normcth0026,normcth0027,normcth0028,normcth0029,normcth0030,normcth0031,normcth0032,normcth0033,normcth0034,normcth0035,normcth0036,normcth0037,normcth0038,normcth0039,normcth0040,normcth0041,normcth0042,normcth0043,normcth0044,normcth0045,normcth0046,normcth0047,normcth0048,normcth0049,normcth0050,normcth0051,normcth0052,normcth0053,normcth0054,normcth0055,normcth0056,normcth0057,normcth0058,normcth0059,normcth0060,normcth0061,normcth0062,normcth0063,normcth0064,normcth0065,normcth0066,normcth0067,normcth0068,normcth0069,normcth0070,normcth0071,normcth0072,normcth0073,normcth0074,normcth0075,normcth0076,normcth0077,normcth0078,normcth0079,normcth0080,normcth0081,normcth0082,normcth0083,normcth0084,normcth0085,normcth0086,normcth0087,normcth0088,normcth0089,normcth0090,normcth0091,normcth0092,normcth0093,normcth0094,normcth0095,normcth0096,normcth0097,normcth0098,normcth0099,normcth0100,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Z6,806,3.624872,3.817611,3.036102,2013-05-09_001_30,2013-05-09_001_56,0,1,1,3.82,-1.138193,-3.62,2013-05-09_001-v6f,CONTROL,123.164277,124.752796,125.832953,120.989282,143.745137,125.694156,136.297406,129.324566,104.372385,122.736629,121.024819,100.142349,121.823792,113.017917,89.350026,117.979767,100.480421,110.33029,96.486367,90.59962,105.468725,91.793222,104.808299,94.081793,87.894925,102.231847,89.594561,96.278097,98.053055,94.546329,91.554983,80.653071,97.736394,86.126367,93.832904,94.310519,74.826883,78.261098,83.480595,90.619131,94.112348,95.712301,89.379646,92.84047,79.795479,102.078699,80.894005,77.842182,89.541292,93.698192,90.672291,119.455297,102.304843,135.369285,143.171317,138.711513,154.825113,163.580085,165.837715,175.86374,185.112222,179.34141,175.766388,164.62364,162.531397,160.383592,151.439667,141.505848,176.366972,158.152862,132.356719,158.377684,128.124444,156.390472,131.093145,157.953934,152.444129,129.77479,149.828876,138.784466,141.677479,138.477363,157.425291,133.407244,136.985468,137.976318,164.301063,138.704842,149.070771,137.935395,135.867577,138.517943,140.777607,128.163938,137.612325,139.676785,140.466678,136.83721,146.379427,136.762404,0.665349,0.673931,0.679766,0.6536,0.77653,0.679016,0.736296,0.698628,0.563833,0.663039,0.653792,0.540982,0.658108,0.610537,0.48268,0.637342,0.542808,0.596018,0.521232,0.489431,0.569756,0.495879,0.566188,0.508242,0.47482,0.55227,0.484001,0.520107,0.529695,0.510751,0.494592,0.435698,0.527985,0.465266,0.506897,0.509478,0.404224,0.422777,0.450973,0.489536,0.508407,0.51705,0.48284,0.501536,0.431065,0.551442,0.437,0.420513,0.483714,0.50617,0.489823,0.645313,0.552664,0.731282,0.77343,0.749337,0.836385,0.883681,0.895877,0.950039,1,0.968825,0.949513,0.889318,0.878015,0.866413,0.818097,0.764433,0.952757,0.854362,0.715008,0.855577,0.692145,0.844841,0.708182,0.853287,0.823523,0.70106,0.809395,0.749732,0.76536,0.748072,0.850432,0.720683,0.740013,0.745366,0.887575,0.749301,0.805299,0.745145,0.733974,0.748292,0.760499,0.692358,0.743399,0.754552,0.758819,0.739212,0.79076,0.738808,26,,,,,,,,,,,,,,,,,,,,,,,,,
219,Z18e,891,1.160925,3.737112,4.16597,2014-04-10_001_42,2014-04-10_001_56,0,1,1,3.74,-2.285768,-1.16,2014-04-10_001-v6f,CONTROL,103.429732,146.800451,115.700941,105.173146,97.232517,98.163981,103.239243,134.632044,76.97393,82.353223,131.56658,76.132903,58.302169,97.17224,93.58111,102.490656,129.16546,64.919861,69.704,59.562491,66.394161,79.945224,72.264932,91.971287,76.495464,96.330092,64.905129,86.234153,87.863672,103.562859,105.320166,99.097012,104.282466,139.638708,70.234446,101.036191,100.261782,75.892245,81.521563,91.062624,52.999526,164.585428,93.673389,137.841133,115.851564,102.076496,103.24041,103.359963,82.018504,110.035186,96.224468,113.097017,104.169913,121.077934,134.404837,139.135471,135.484111,134.645713,103.526664,113.8188,147.232102,128.66076,153.42485,167.654672,138.340523,153.776552,105.605866,133.640315,130.444093,158.818358,119.184363,165.62775,137.413678,148.21439,141.21637,150.039727,143.613009,145.962046,156.291781,152.037902,165.535709,159.34144,169.145227,168.441452,178.214345,170.665499,166.888881,208.019881,219.391961,201.82069,178.771682,168.983481,219.081069,184.033297,167.377277,135.69405,156.937406,163.921769,160.855306,125.162445,0.471438,0.669124,0.527371,0.479385,0.443191,0.447437,0.47057,0.61366,0.350851,0.37537,0.599687,0.347018,0.265744,0.442916,0.426548,0.467158,0.588743,0.295908,0.317714,0.271489,0.302628,0.364394,0.329387,0.41921,0.34867,0.439078,0.295841,0.39306,0.400487,0.472045,0.480055,0.451689,0.475325,0.636481,0.320132,0.460528,0.456998,0.345921,0.37158,0.415068,0.241575,0.750189,0.426968,0.628287,0.528057,0.46527,0.470575,0.47112,0.373845,0.501546,0.438596,0.515502,0.474812,0.55188,0.612624,0.634187,0.617544,0.613722,0.47188,0.518792,0.671092,0.586442,0.699318,0.764179,0.630563,0.700922,0.481357,0.60914,0.594571,0.723902,0.543249,0.75494,0.626339,0.675569,0.643672,0.683889,0.654596,0.665303,0.712386,0.692997,0.75452,0.726287,0.770973,0.767765,0.81231,0.777902,0.760688,0.948165,1,0.919909,0.814851,0.770236,0.998583,0.838833,0.762914,0.618501,0.715329,0.747164,0.733187,0.570497,26,,,,,,,,,,,,,,,,,,,,,,,,,
222,D10,710,-0.681818,1.106879,3.542569,2013-05-09_001_10,2013-05-09_001_1,0,1,1,1.11,-1.947597,0.68,2013-05-09_001-v6f,CONTROL,150.989367,111.233034,121.701098,117.084979,97.008319,105.014369,87.843443,114.575613,128.839032,127.142342,114.996262,103.851741,113.75183,103.467666,107.412904,109.410725,103.262402,91.061066,82.072761,114.238447,111.299936,95.168423,74.357423,106.943359,67.136827,77.648389,123.305525,105.707207,80.505026,95.850253,118.177689,88.732822,92.594269,88.576265,131.13016,83.151725,88.2013,91.720361,104.282479,77.071196,102.615212,116.150234,85.617332,114.449052,114.884741,105.583565,122.489101,119.385746,94.842635,144.782268,102.142575,154.541654,119.86782,132.842145,132.195329,114.822002,158.433371,120.789023,157.253495,166.666516,141.21606,206.130927,141.494436,197.370851,144.142334,169.089299,154.804202,152.963648,193.643505,143.058701,106.818335,171.544118,144.851203,121.558281,144.749993,157.535552,122.389104,152.839896,161.886519,124.597662,119.961151,129.482482,150.048887,149.596674,144.277633,148.065184,114.44429,127.58783,166.336405,175.561048,104.721018,117.297946,147.438576,131.172693,151.456518,116.352616,148.497118,119.43307,110.269816,135.801914,0.732493,0.539623,0.590407,0.568013,0.470615,0.509455,0.426154,0.555839,0.625035,0.616804,0.55788,0.503814,0.551843,0.501951,0.521091,0.530783,0.500955,0.441763,0.398158,0.554203,0.539948,0.461689,0.360729,0.518813,0.3257,0.376695,0.59819,0.512816,0.390553,0.464997,0.573314,0.430468,0.449201,0.429709,0.63615,0.403393,0.42789,0.444962,0.505904,0.373894,0.497816,0.563478,0.415354,0.555225,0.557339,0.512216,0.59423,0.579174,0.460109,0.70238,0.495523,0.749726,0.581513,0.644455,0.641317,0.557034,0.768606,0.585982,0.762882,0.808547,0.685079,1,0.68643,0.957502,0.699276,0.8203,0.750999,0.74207,0.93942,0.694019,0.518206,0.83221,0.702715,0.589714,0.702224,0.76425,0.593744,0.74147,0.785358,0.604459,0.581966,0.628156,0.72793,0.725736,0.699932,0.718306,0.555202,0.618965,0.806945,0.851697,0.508032,0.569046,0.715267,0.636356,0.734759,0.56446,0.720402,0.579404,0.53495,0.658814,26,,,,,,,,,,,,,,,,,,,,,,,,,
224,A3c,993,0.774194,0,3.480695,2002-03-07_001_43,2002-03-07_001_41,0,1,1,0,-3.28961,-0.77,2002-03-07_001-v6,CONTROL,81.983125,183.214363,84.251092,65.880082,163.953275,179.367399,167.528545,164.32379,133.122987,65.96459,98.215781,97.722951,151.066629,212.428742,99.855878,84.001003,183.783281,134.254757,50.238578,169.159756,165.103324,196.168141,65.407691,82.384731,82.019797,212.304162,32.761835,49.084707,131.096625,147.181488,165.108153,148.791149,148.095503,184.418497,0,85.941781,48.57637,82.003276,99.87614,65.717184,81.844979,33.807335,163.771457,162.542365,162.788003,66.715202,83.393898,49.610406,81.781903,33.557982,164.146564,121.90578,163.158219,146.304102,156.638732,179.029528,86.954856,140.203179,118.418535,97.452893,128.987721,132.963001,123.762454,78.815478,158.625803,101.374363,94.794407,103.107742,117.629774,130.123165,107.623189,154.924827,130.913334,113.471995,116.457705,161.774636,107.120107,122.588755,191.556284,116.982312,163.473602,174.487017,161.180358,123.769904,182.786733,130.813197,163.200578,212.896161,114.034947,145.226434,133.494623,87.649072,146.190325,109.266542,115.349837,142.810572,183.717374,114.644319,115.219475,77.168153,0.385085,0.860581,0.395738,0.309447,0.770109,0.842511,0.786903,0.771849,0.625295,0.309844,0.461332,0.459017,0.709579,0.997804,0.469036,0.394563,0.863253,0.630611,0.235977,0.794565,0.775511,0.921426,0.307228,0.386971,0.385257,0.997219,0.153886,0.230557,0.615777,0.69133,0.775534,0.698891,0.695623,0.866237,0,0.403679,0.228169,0.38518,0.469131,0.308682,0.384436,0.158797,0.769255,0.763482,0.764636,0.31337,0.391712,0.233026,0.38414,0.157626,0.771017,0.572607,0.766375,0.687209,0.735752,0.840924,0.408438,0.658552,0.556227,0.457748,0.605872,0.624544,0.581328,0.370206,0.745085,0.476168,0.445261,0.48431,0.552522,0.611205,0.50552,0.727701,0.614916,0.532992,0.547016,0.759876,0.503157,0.575815,0.899764,0.549481,0.767856,0.819587,0.757084,0.581363,0.858572,0.614446,0.766574,1,0.535636,0.682147,0.627041,0.411699,0.686674,0.513239,0.541813,0.670799,0.862944,0.538499,0.5412,0.362469,26,,,,,,,,,,,,,,,,,,,,,,,,,
226,Z8,808,3.255034,3.684873,2.898212,2005-02-17_001_48,2005-02-17_001_72,0,1,1,3.68,-0.989355,-3.26,2005-02-17-FINAL-NO-GASPSb-cthc-all-cells,CONTROL,109.488376,128.448229,195.151583,39.436862,159.90368,140.086106,56.799439,105.925124,86.342013,98.013543,148.924893,84.566885,77.42324,77.6824,114.03712,112.285146,126.937572,67.576786,130.119398,84.578909,100.522477,71.187041,105.341405,92.077168,125.523244,98.143568,110.506511,95.77113,107.684445,78.281061,94.748034,60.510378,52.751575,97.67839,87.110427,78.481781,66.58532,70.270877,59.250493,123.842446,84.657576,66.483325,122.152692,67.970607,107.9157,96.460545,108.968773,53.367875,99.923005,135.595811,116.66808,134.071841,131.004644,182.401283,115.018066,127.767844,135.154021,155.438743,110.28666,154.241027,146.524875,154.049861,127.020411,169.27567,154.296243,185.648262,159.453485,143.067444,166.123971,112.912217,157.472204,175.301145,188.660774,208.043518,187.699541,153.651205,198.685149,174.955864,147.626538,156.376818,113.29999,182.831732,163.925327,98.339043,156.391682,192.911663,164.604263,123.606899,122.666812,184.387079,189.457399,102.384514,130.946394,159.529894,127.496944,146.223403,160.036554,135.6591,115.153351,85.11892,0.526276,0.61741,0.938033,0.189561,0.768607,0.67335,0.273017,0.509149,0.415019,0.47112,0.715835,0.406487,0.372149,0.373395,0.548141,0.53972,0.610149,0.32482,0.625443,0.406544,0.48318,0.342174,0.506343,0.442586,0.603351,0.471745,0.53117,0.460342,0.517605,0.376273,0.455424,0.290854,0.25356,0.469509,0.418713,0.377237,0.320055,0.33777,0.284799,0.595272,0.406922,0.319565,0.58715,0.326713,0.518717,0.463656,0.523779,0.256523,0.480299,0.651767,0.560787,0.644441,0.629698,0.876746,0.552856,0.61414,0.649643,0.747145,0.530113,0.741388,0.704299,0.740469,0.610547,0.813655,0.741654,0.892353,0.766443,0.68768,0.798506,0.542734,0.75692,0.842618,0.906833,1,0.902213,0.738553,0.955017,0.840958,0.709595,0.751654,0.544598,0.878815,0.787938,0.472685,0.751726,0.927266,0.791201,0.59414,0.589621,0.886291,0.910662,0.49213,0.629418,0.76681,0.612838,0.70285,0.769246,0.652071,0.553506,0.40914,26,,,,,,,,,,,,,,,,,,,,,,,,,
228,Z26a,856,-0.256568,3.470295,2.669229,2006-12-13_001_66,2006-12-13_001_72,0,1,1,3.47,-0.78779,0.26,2006-12-13_001_FINAL-v2,CONTROL,72.490005,85.578349,159.834621,77.649039,64.768998,109.896303,105.193925,38.889438,71.118055,89.490111,95.618327,97.616164,56.928973,136.761758,86.877378,76.824312,63.026653,65.058596,82.466914,70.56658,110.707191,124.079279,95.781105,55.411952,115.579677,67.325195,85.906924,83.305642,191.013381,145.0239,68.809336,100.079906,106.709662,123.818595,98.472201,113.803696,90.399484,20.570489,135.347072,56.657396,92.000024,108.890448,95.028834,100.589901,70.945544,89.376039,147.737058,93.724038,94.966174,108.615555,129.6565,94.597909,61.261248,161.909164,162.603976,124.000218,221.310806,192.460646,140.589528,175.837389,239.622594,171.222224,155.697946,205.747355,173.997803,207.975006,242.888802,182.532637,229.997968,146.67083,142.557629,205.707316,193.293439,187.993326,165.9189,130.073632,151.968728,154.607614,153.548419,141.835272,119.545213,169.261297,176.226501,124.22865,216.898286,189.209501,167.281469,153.132668,141.264842,95.04434,148.300767,87.067455,106.006482,86.609153,71.58572,102.019135,132.248767,97.528812,77.233209,141.252062,0.298449,0.352336,0.658057,0.31969,0.266661,0.452455,0.433095,0.160112,0.292801,0.368441,0.393671,0.401897,0.234383,0.563063,0.357684,0.316294,0.259488,0.267853,0.339525,0.29053,0.455794,0.510848,0.394341,0.228137,0.475854,0.277185,0.353688,0.342979,0.786423,0.597079,0.283296,0.41204,0.439335,0.509775,0.405421,0.468542,0.372185,0.084691,0.557239,0.233265,0.378774,0.448314,0.391244,0.41414,0.292091,0.367971,0.60825,0.385872,0.390986,0.447182,0.53381,0.38947,0.252219,0.666598,0.669459,0.510523,0.911161,0.792382,0.578823,0.723942,0.986553,0.704941,0.641026,0.847085,0.716368,0.856256,1,0.751507,0.946927,0.60386,0.586925,0.84692,0.79581,0.773989,0.683106,0.535527,0.625672,0.636537,0.632176,0.583951,0.492181,0.696867,0.725544,0.511463,0.892994,0.778996,0.688716,0.630464,0.581603,0.391308,0.610571,0.358466,0.43644,0.356579,0.294726,0.420024,0.544483,0.401537,0.317978,0.58155,26,,,,,,,,,,,,,,,,,,,,,,,,,
230,D6,706,-0.667975,1.136222,2.179851,2013-11-19_001_6,2013-11-19_001_1,0,1,1,1.14,-0.796931,0.67,2013-11-19_001-v5f,CONTROL,102.858059,128.310843,108.320883,134.185068,65.816059,99.960383,93.128039,81.656776,159.857882,105.598506,151.475047,117.673238,136.565669,109.817345,156.065092,89.856136,88.963526,85.267416,90.559907,86.746188,120.357824,91.026074,111.073084,108.284556,107.179569,95.966256,78.535338,81.147634,136.390625,94.707935,84.771854,111.308591,89.781245,85.203527,110.395281,93.492007,101.657267,130.490067,152.640107,117.333405,121.880233,82.617264,66.807374,87.478948,107.142951,131.041651,71.962732,102.399975,89.881007,76.947537,149.355194,101.523243,107.533211,108.756329,91.936557,67.765241,140.770079,109.819079,128.271961,95.489117,123.338399,110.960404,120.148352,145.669195,127.250481,101.168307,136.461259,144.874533,115.598312,115.643152,161.315865,156.732284,145.745801,178.279279,140.408747,149.197857,179.781858,168.302604,155.559222,194.124813,148.17786,171.289007,173.256452,158.277655,158.750041,169.94096,182.311778,199.334406,159.898118,210.991853,199.15146,167.073041,134.122024,169.214612,140.040681,138.633354,135.256334,135.484195,97.060608,94.730193,0.487498,0.608132,0.513389,0.635973,0.311936,0.473764,0.441382,0.387014,0.75765,0.500486,0.717919,0.557715,0.647256,0.520481,0.739674,0.425875,0.421644,0.404127,0.42921,0.411135,0.570438,0.43142,0.526433,0.513217,0.50798,0.454834,0.37222,0.384601,0.646426,0.44887,0.401778,0.527549,0.42552,0.403824,0.523221,0.443107,0.481807,0.61846,0.723441,0.556104,0.577654,0.391566,0.316635,0.414608,0.507806,0.621074,0.341069,0.485327,0.425993,0.364694,0.707872,0.481171,0.509656,0.515453,0.435735,0.321175,0.667183,0.52049,0.607947,0.452573,0.584565,0.525899,0.569445,0.690402,0.603106,0.479489,0.646761,0.686636,0.54788,0.548093,0.76456,0.742836,0.690765,0.844958,0.66547,0.707126,0.85208,0.797673,0.737276,0.920058,0.702292,0.811828,0.821152,0.75016,0.752399,0.805438,0.86407,0.944749,0.75784,1,0.943882,0.791846,0.635674,0.801996,0.663726,0.657055,0.64105,0.64213,0.460021,0.448976,26,,,,,,,,,,,,,,,,,,,,,,,,,
233,Z18,818,1.21363,3.798084,4.298847,2003-12-11_001_58,2003-12-11_001_72,0,1,1,3.8,-2.407907,-1.21,2003-12-11-FINAL-NO-Gasps-3,CONTROL,189.221887,186.390544,147.103617,132.99334,112.051813,115.215162,112.968586,99.520581,130.306834,87.08727,124.009641,102.819445,131.751119,100.65148,98.907459,89.116823,138.768574,65.527563,95.242914,108.901466,112.938175,81.753769,103.535127,93.727825,108.909227,84.850623,88.853957,94.998062,79.930536,92.30079,71.844286,92.79292,94.438006,59.74049,80.449315,55.665845,79.201276,65.0371,88.563148,55.159887,82.068408,49.263753,58.180152,59.15513,68.035954,43.91607,36.07995,47.460754,29.483777,59.823979,38.08313,80.020861,166.929851,134.36503,108.002865,121.386447,123.99843,144.5145,124.002711,131.689734,130.022069,150.122326,163.932674,137.544553,166.919471,184.686657,155.980561,195.046787,178.184122,169.179247,187.403429,196.943806,189.507595,178.139522,170.271113,167.264725,170.129283,171.134329,170.111411,188.015938,168.76438,169.624933,160.912751,163.391523,167.204116,168.624713,180.840186,169.701245,145.856364,154.191117,140.28376,177.355739,157.772156,152.664695,150.568704,161.552354,121.500769,167.162554,149.927577,139.212131,0.960791,0.946415,0.746932,0.675286,0.568953,0.585015,0.573608,0.505325,0.661645,0.442193,0.62967,0.522075,0.668978,0.511067,0.502212,0.452499,0.70461,0.332722,0.483605,0.552957,0.573454,0.415112,0.525709,0.475912,0.552996,0.430837,0.451164,0.482361,0.405855,0.468666,0.364796,0.471164,0.479518,0.303338,0.408489,0.282648,0.402152,0.330232,0.449687,0.280079,0.41671,0.250141,0.295415,0.300366,0.345459,0.222988,0.183199,0.240986,0.149707,0.303762,0.193371,0.406313,0.847601,0.682251,0.548394,0.616351,0.629613,0.733785,0.629635,0.668667,0.660199,0.76226,0.832383,0.698395,0.847549,0.937763,0.792005,0.990368,0.904746,0.859023,0.951558,1,0.962242,0.90452,0.864567,0.849302,0.863847,0.86895,0.863756,0.954668,0.856916,0.861286,0.817049,0.829635,0.848994,0.856207,0.918232,0.861673,0.740599,0.782919,0.712303,0.90054,0.801102,0.775169,0.764526,0.820297,0.616931,0.848783,0.761271,0.706862,26,,,,,,,,,,,,,,,,,,,,,,,,,
234,D13,713,2.168842,2.428848,1.920667,2014-03-18_001_13,2014-03-18_001_1,0,1,1,2.43,-0.536931,-2.17,2014-03-18_001-v6f,CONTROL,147.260352,140.386052,192.85133,197.140534,146.340635,171.723336,142.340528,161.307458,146.59236,134.100731,69.357766,77.911041,96.151612,99.062213,77.931371,39.898057,79.451581,70.888321,60.820257,74.835514,60.109951,72.58524,69.842061,90.430786,58.624915,59.169366,52.62974,77.787098,62.003133,76.154207,86.548667,66.213237,96.281603,76.800677,83.319965,86.801135,87.656951,78.122265,82.946567,79.587732,88.862995,87.788904,133.986127,131.679309,129.411111,153.954098,139.353429,141.125529,118.927463,115.618372,67.471817,74.086898,89.274338,90.794334,110.192205,107.780284,138.99544,161.991306,149.527964,168.635644,159.370121,150.517106,180.65167,172.973153,166.286015,182.357924,156.413854,190.757466,198.066319,187.043081,155.333332,154.412706,175.352326,146.616507,160.609915,173.517948,152.329532,167.654773,152.429513,151.056772,129.698772,147.159112,170.067181,155.525717,164.796132,124.478355,149.389584,139.576772,144.088313,142.380705,135.577438,130.831669,154.279306,109.217064,117.025557,137.005128,139.486216,127.224531,138.150445,128.227404,0.74349,0.708783,0.97367,0.995326,0.738847,0.866999,0.718651,0.814411,0.740118,0.67705,0.350174,0.393358,0.485452,0.500147,0.393461,0.201438,0.401136,0.357902,0.30707,0.377831,0.303484,0.366469,0.35262,0.456568,0.295986,0.298735,0.265718,0.392733,0.313042,0.384488,0.436968,0.334298,0.486108,0.387752,0.420667,0.438243,0.442564,0.394425,0.418782,0.401824,0.448653,0.44323,0.676471,0.664824,0.653373,0.777286,0.70357,0.712517,0.600443,0.583736,0.340653,0.374051,0.45073,0.458404,0.55634,0.544163,0.701762,0.817864,0.754939,0.85141,0.80463,0.759933,0.912077,0.873309,0.839547,0.920691,0.789704,0.963099,1,0.944346,0.784249,0.779601,0.885321,0.740239,0.81089,0.87606,0.769083,0.846458,0.769588,0.762658,0.654825,0.742979,0.858638,0.78522,0.832025,0.628468,0.75424,0.704697,0.727475,0.718854,0.684505,0.660545,0.778928,0.551417,0.59084,0.691713,0.70424,0.642333,0.697496,0.647396,26,,,,,,,,,,,,,,,,,,,,,,,,,
235,Z24d,883,0.226602,3.419919,3.245028,2005-02-17_001_64,2005-02-17_001_72,0,1,1,3.42,-1.339355,-0.23,2005-02-17-FINAL-NO-GASPSb-cthc-all-cells,CONTROL,126.516214,142.602443,129.80014,92.138051,87.093336,64.075953,45.082236,62.865476,53.442568,49.059581,45.115654,43.194142,50.757477,47.786357,55.827079,41.48457,70.860414,64.424411,65.547137,61.245195,58.007758,54.667274,69.831703,61.130718,76.073429,55.347704,75.88253,63.631287,56.549976,66.416711,76.80549,62.028961,65.356936,89.076541,79.501503,70.164923,75.543071,75.021225,77.193846,58.637607,78.681097,75.810745,97.020477,78.312633,82.961375,111.224246,89.633022,99.781449,78.278446,89.254478,84.359308,95.193066,101.825598,88.28997,138.884049,125.271434,158.809365,170.847154,178.735165,164.517991,159.174028,207.857278,178.982652,188.221317,176.172571,191.875498,187.503239,183.164181,223.126669,182.349835,181.419138,178.124382,177.996685,222.231276,187.238998,229.094423,202.770589,193.474359,163.471574,201.104253,207.847549,190.17644,191.590093,166.985663,173.301607,206.047637,187.237123,194.725904,185.588669,170.514077,169.901228,180.978269,172.326776,158.901239,178.414273,154.552129,191.69319,182.555581,160.893625,154.296639,0.552245,0.622461,0.566579,0.402184,0.380163,0.279692,0.196785,0.274409,0.233277,0.214146,0.19693,0.188543,0.221557,0.208588,0.243686,0.181081,0.309307,0.281213,0.286114,0.267336,0.253205,0.238623,0.304816,0.266836,0.332061,0.241593,0.331228,0.277751,0.246841,0.28991,0.335257,0.270757,0.285284,0.38882,0.347025,0.306271,0.329746,0.327469,0.336952,0.255954,0.343444,0.330915,0.423496,0.341836,0.362127,0.485495,0.391249,0.435547,0.341686,0.389597,0.368229,0.415519,0.44447,0.385387,0.606231,0.546811,0.693205,0.74575,0.780181,0.718123,0.694797,0.9073,0.781262,0.821588,0.768995,0.837539,0.818454,0.799514,0.973951,0.795959,0.791897,0.777515,0.776958,0.970042,0.817301,1,0.885096,0.844518,0.713555,0.877823,0.907257,0.830123,0.836293,0.728894,0.756464,0.8994,0.817292,0.849981,0.810097,0.744296,0.741621,0.789972,0.752209,0.693606,0.778781,0.674622,0.836743,0.796857,0.702303,0.673507,26,,,,,,,,,,,,,,,,,,,,,,,,,
236,Z18c,896,1.461541,3.757808,3.406318,2006-09-28_001_58,2006-09-28_001_72,0,1,1,3.76,-1.52779,-1.46,2006-09-28_001_FINAL,CONTROL,50.921119,25.452555,24.59887,25.726306,42.519227,37.052748,39.407133,43.095997,52.374886,44.296354,45.06624,58.02122,54.597509,50.337914,54.27183,51.075909,53.631485,57.649584,60.466102,68.769642,71.21335,66.06208,71.756794,80.37863,83.46251,76.042326,89.651886,92.729643,92.495883,94.265211,85.603597,88.305557,94.284582,87.432074,91.802737,87.951517,100.022311,104.17045,90.609096,94.406118,95.235575,99.782814,86.63043,87.255491,85.12967,100.437257,92.021375,106.179044,106.620972,120.48635,102.148566,126.11051,139.273138,144.452714,154.982268,150.584753,175.378629,179.809194,172.622196,187.596247,184.314038,196.386069,188.611023,184.29913,174.887399,191.709792,185.693248,188.636294,192.960592,183.459207,176.968312,182.804861,175.317065,181.509768,186.464213,188.841717,189.098537,186.738455,186.765884,193.467381,177.490006,180.181909,180.312271,187.849829,181.831798,174.889489,185.810141,178.59785,189.038068,173.780243,179.775899,183.338582,175.595718,172.161346,172.72634,174.912851,167.069042,154.284392,144.682184,99.382231,0.259291,0.129605,0.125258,0.130999,0.216508,0.188673,0.200662,0.219445,0.266693,0.225558,0.229478,0.295445,0.278011,0.256321,0.276353,0.260079,0.273092,0.293552,0.307894,0.350176,0.362619,0.336389,0.365386,0.409289,0.424992,0.387208,0.456508,0.47218,0.47099,0.479999,0.435894,0.449653,0.480098,0.445205,0.467461,0.44785,0.509315,0.530437,0.461383,0.480717,0.484941,0.508095,0.441123,0.444306,0.433481,0.511428,0.468574,0.540665,0.542915,0.613518,0.520142,0.642156,0.70918,0.735555,0.789171,0.766779,0.89303,0.91559,0.878994,0.955242,0.938529,1,0.960409,0.938453,0.890529,0.976188,0.945552,0.960538,0.982557,0.934176,0.901125,0.930844,0.892716,0.92425,0.949478,0.961584,0.962892,0.950874,0.951014,0.985138,0.903781,0.917488,0.918152,0.956533,0.925889,0.890539,0.946147,0.909422,0.962584,0.884891,0.915421,0.933562,0.894135,0.876647,0.879524,0.890658,0.850717,0.785618,0.736723,0.506055,26,,,,,,,,,,,,,,,,,,,,,,,,,
